business_id,year,gross_revenue,net_income,name,industry,size,region,start_year,incentive_type,duration_years,estimated_savings,corp_tax_before,corp_tax_after
32,2021,29737509,4727607,Carlson-Cruz,Manufacturing,MSME,Region VII,2014,Enhanced Deductions,5.0,8054038.0,0.3,0.25
32,2022,486512425,105626951,Carlson-Cruz,Manufacturing,MSME,Region VII,2014,Enhanced Deductions,5.0,8054038.0,0.25,0.25
32,2023,231603442,27136543,Carlson-Cruz,Manufacturing,MSME,Region VII,2014,Enhanced Deductions,5.0,8054038.0,0.25,0.25
32,2024,44634898,2377276,Carlson-Cruz,Manufacturing,MSME,Region VII,2014,Enhanced Deductions,5.0,8054038.0,0.25,0.25
33,2018,352519138,52259849,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.3,0.3
33,2019,204162172,25473866,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.3,0.3
33,2020,51461747,11694151,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.3,0.3
33,2021,382999884,99649241,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.3,0.25
33,2022,125686136,37290497,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.25,0.25
33,2023,5851284,1474176,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.25,0.25
33,2024,295798195,38744461,"Ferrell, Rice and Maddox",Construction,MSME,Region V,2012,Enhanced Deductions,2.0,13729362.0,0.25,0.25
34,2018,219116617,44596722,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.3,0.3
34,2019,496939038,98329487,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.3,0.3
34,2020,419693010,85891618,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.3,0.3
34,2021,27525850,4973871,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.3,0.25
34,2022,13076898,1854579,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.25,0.25
34,2023,306559230,73590216,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.25,0.25
34,2024,235798930,36530584,Frazier Inc,Healthcare,MSME,Region IV-A,2018,,,,0.25,0.25
35,2018,113610109,14036560,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.3,0.3
35,2019,80605767,11645934,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.3,0.3
35,2020,394561910,75703415,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.3,0.3
35,2021,338842481,51271646,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.3,0.25
35,2022,213528327,43075776,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.25,0.25
35,2023,426396229,22964275,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.25,0.25
35,2024,130670657,24171968,"Dyer, Potter and Mack",BPO,MSME,Region I,2020,Income Tax Holiday,3.0,4859720.0,0.25,0.25
36,2018,304590110,57523425,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.3,0.3
36,2019,486952291,101685264,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.3,0.3
36,2020,68518957,11519380,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.3,0.3
36,2021,371214787,79849399,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.3,0.25
36,2022,265540805,65163002,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.25,0.25
36,2023,44002518,6205283,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.25,0.25
36,2024,204176824,51189720,Rodriguez-Graham,FinTech,Large,Region VII,2019,Enhanced Deductions,3.0,10300892.0,0.25,0.25
37,2018,235185723,22378514,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.3,0.3
37,2019,248489368,64849075,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.3,0.3
37,2020,310667288,50830658,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.3,0.3
37,2021,207429630,11583577,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.3,0.25
37,2022,324277991,35406904,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.25,0.25
37,2023,16959842,4847411,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.25,0.25
37,2024,76243332,12039069,Smith-Bowen,Retail,MSME,Region II,2018,Special Corporate Income Tax,3.0,17553320.0,0.25,0.25
38,2018,381637598,91974710,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.3,0.3
38,2019,197471812,32313898,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.3,0.3
38,2020,343797617,62053460,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.3,0.3
38,2021,305147240,78654524,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.3,0.25
38,2022,105272438,15268199,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.25,0.25
38,2023,167524607,49326693,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.25,0.25
38,2024,302048538,79648732,"Baker, Mason and White",ICT,Large,Region VIII,2015,Income Tax Holiday,3.0,9304156.0,0.25,0.25
39,2018,413586908,118245335,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.3,0.3
39,2019,486746266,93898181,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.3,0.3
39,2020,79732540,22738627,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.3,0.3
39,2021,425888049,70376457,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.3,0.25
39,2022,185181611,32892733,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.25,0.25
39,2023,68231879,11267994,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.25,0.25
39,2024,250306066,30711761,Harrell LLC,Healthcare,MSME,Region IV-B,2014,Income Tax Holiday,4.0,930154.0,0.25,0.25
40,2018,53432379,11634422,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.3,0.3
40,2019,79071943,13605864,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.3,0.3
40,2020,211747144,42461823,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.3,0.3
40,2021,425938125,29243664,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.3,0.25
40,2022,295882384,64574427,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.25,0.25
40,2023,453172150,95730468,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.25,0.25
40,2024,82660216,9926063,"Romero, Gonzalez and Brooks",Retail,MSME,Region VIII,2011,,,,0.25,0.25
41,2018,331713688,75694584,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.3,0.3
41,2019,221258545,63056770,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.3,0.3
41,2020,238937451,27852408,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.3,0.3
41,2021,92358984,7871600,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.3,0.25
41,2022,261370862,34910484,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.25,0.25
41,2023,320484072,21989063,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.25,0.25
41,2024,33665989,8510448,Ryan PLC,Manufacturing,MSME,Region I,2018,Special Corporate Income Tax,4.0,6075194.0,0.25,0.25
42,2018,478327645,142984486,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.3,0.3
42,2019,479529198,55665405,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.3,0.3
42,2020,397673443,56314670,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.3,0.3
42,2021,496906808,41229643,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.3,0.25
42,2022,447009847,84211303,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.25,0.25
42,2023,370617280,45738663,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.25,0.25
42,2024,265976475,68717614,George Group,BPO,MSME,Region VI,2018,Enhanced Deductions,5.0,15594101.0,0.25,0.25
43,2018,29358602,3808988,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.3,0.3
43,2019,423492104,74724928,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.3,0.3
43,2020,6549484,1710924,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.3,0.3
43,2021,80986528,6607053,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.3,0.25
43,2022,471886302,66909805,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.25,0.25
43,2023,450873731,22550547,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.25,0.25
43,2024,313444481,17087568,Rodriguez LLC,BPO,MSME,Region VIII,2016,Special Corporate Income Tax,4.0,13336980.0,0.25,0.25
44,2018,399233618,24930247,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.3,0.3
44,2019,344365908,51594487,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.3,0.3
44,2020,383025170,105186029,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.3,0.3
44,2021,225121771,26739344,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.3,0.25
44,2022,33368870,5500509,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.25,0.25
44,2023,118425852,30414151,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.25,0.25
44,2024,154489624,40461540,Allen-Allen,Retail,Large,Region III,2021,Enhanced Deductions,2.0,13649044.0,0.25,0.25
45,2018,257330779,76676818,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.3,0.3
45,2019,275099051,24962144,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.3,0.3
45,2020,305642345,61971013,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.3,0.3
45,2021,481432216,110864150,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.3,0.25
45,2022,427811326,51337204,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.25,0.25
45,2023,36359042,2626571,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.25,0.25
45,2024,284264489,60544758,"Arroyo, Miller and Tucker",FinTech,MSME,Region IV-B,2017,Special Corporate Income Tax,4.0,8219983.0,0.25,0.25
46,2018,494848541,125793849,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.3,0.3
46,2019,103122942,9304725,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.3,0.3
46,2020,145562235,33372935,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.3,0.3
46,2021,134047916,9721472,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.3,0.25
46,2022,230316830,15689642,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.25,0.25
46,2023,296115528,83222971,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.25,0.25
46,2024,431727174,104956005,Spence PLC,ICT,MSME,Region III,2013,Income Tax Holiday,3.0,12468583.0,0.25,0.25
47,2018,8353831,1423221,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.3,0.3
47,2019,36631067,9032316,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.3,0.3
47,2020,306967481,64576781,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.3,0.3
47,2021,409294992,117548638,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.3,0.25
47,2022,54105879,4276645,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.25,0.25
47,2023,204609411,60089925,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.25,0.25
47,2024,332715890,31441672,Anderson Group,Manufacturing,MSME,Region VIII,2018,Special Corporate Income Tax,4.0,24959644.0,0.25,0.25
48,2018,254012462,68958577,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.3,0.3
48,2019,63630223,18787696,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.3,0.3
48,2020,357690504,25590399,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.3,0.3
48,2021,104820288,16441158,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.3,0.25
48,2022,406327935,109719913,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.25,0.25
48,2023,404361186,56886271,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.25,0.25
48,2024,443591568,117795146,"Martin, Rose and Obrien",Retail,MSME,NCR,2011,Special Corporate Income Tax,6.0,24233175.0,0.25,0.25
49,2018,241539374,15291864,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.3,0.3
49,2019,310754360,26116128,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.3,0.3
49,2020,28541868,1661336,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.3,0.3
49,2021,43053503,10867371,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.3,0.25
49,2022,323712577,41589790,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.25,0.25
49,2023,12895137,659597,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.25,0.25
49,2024,264774064,30212420,Hickman Ltd,Agriculture,MSME,NCR,2015,Income Tax Holiday,3.0,16886082.0,0.25,0.25
50,2018,381164542,98147687,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.3,0.3
50,2019,355923423,25504022,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.3,0.3
50,2020,275679582,53344171,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.3,0.3
50,2021,172642438,32878646,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.3,0.25
50,2022,180679625,40613475,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.25,0.25
50,2023,126871490,32058147,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.25,0.25
50,2024,80617860,20103046,"Harris, Collins and Carney",Manufacturing,MSME,Region IV-A,2020,Enhanced Deductions,4.0,26648892.0,0.25,0.25
51,2018,285194524,47650672,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.3,0.3
51,2019,323417104,61071896,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.3,0.3
51,2020,119535258,31832374,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.3,0.3
51,2021,226257935,30805797,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.3,0.25
51,2022,324533720,37085347,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.25,0.25
51,2023,258519782,62431952,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.25,0.25
51,2024,226952958,58799674,"Brooks, Lam and Hayes",Healthcare,MSME,Region II,2021,Income Tax Holiday,3.0,3102335.0,0.25,0.25
52,2018,52293373,15156399,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.3,0.3
52,2019,430755562,99176122,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.3,0.3
52,2020,80833378,23793389,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.3,0.3
52,2021,113547020,28522258,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.3,0.25
52,2022,440368372,81294181,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.25,0.25
52,2023,119470215,32904980,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.25,0.25
52,2024,394420851,95986864,Walker LLC,Renewable Energy,MSME,Region III,2017,,,,0.25,0.25
53,2018,24070554,2754976,Chapman and Sons,Education,MSME,Region I,2020,,,,0.3,0.3
53,2019,29376052,2597790,Chapman and Sons,Education,MSME,Region I,2020,,,,0.3,0.3
53,2020,420904873,80127696,Chapman and Sons,Education,MSME,Region I,2020,,,,0.3,0.3
53,2021,332906725,50209132,Chapman and Sons,Education,MSME,Region I,2020,,,,0.3,0.25
53,2022,372543099,35687382,Chapman and Sons,Education,MSME,Region I,2020,,,,0.25,0.25
53,2023,256401649,70023409,Chapman and Sons,Education,MSME,Region I,2020,,,,0.25,0.25
53,2024,119533756,34988134,Chapman and Sons,Education,MSME,Region I,2020,,,,0.25,0.25
54,2018,425730462,105439372,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.3,0.3
54,2019,198242952,31612336,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.3,0.3
54,2020,286329973,69001291,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.3,0.3
54,2021,447304530,49422294,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.3,0.25
54,2022,472806286,132196193,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.25,0.25
54,2023,230849169,42126492,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.25,0.25
54,2024,222771790,59148372,"Robinson, Jones and Welch",Education,MSME,Region V,2017,Special Corporate Income Tax,2.0,23862546.0,0.25,0.25
55,2018,297954363,47331668,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.3,0.3
55,2019,405147024,63736405,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.3,0.3
55,2020,109022035,21485136,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.3,0.3
55,2021,122590511,36462292,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.3,0.25
55,2022,139953736,38172232,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.25,0.25
55,2023,295952906,52041825,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.25,0.25
55,2024,298755613,37616299,Jones Inc,Agriculture,MSME,Region I,2010,Income Tax Holiday,6.0,5101017.0,0.25,0.25
56,2018,99959979,12942805,Jones-Young,Education,MSME,Region I,2013,,,,0.3,0.3
56,2019,127326845,18545953,Jones-Young,Education,MSME,Region I,2013,,,,0.3,0.3
56,2020,433312190,120000804,Jones-Young,Education,MSME,Region I,2013,,,,0.3,0.3
56,2021,461238087,57414373,Jones-Young,Education,MSME,Region I,2013,,,,0.3,0.25
56,2022,496239302,41919783,Jones-Young,Education,MSME,Region I,2013,,,,0.25,0.25
56,2023,30465312,4043114,Jones-Young,Education,MSME,Region I,2013,,,,0.25,0.25
56,2024,33493335,5405121,Jones-Young,Education,MSME,Region I,2013,,,,0.25,0.25
57,2018,243549731,68620866,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.3,0.3
57,2019,383326451,23969494,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.3,0.3
57,2020,198330482,32178408,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.3,0.3
57,2021,185154304,25571624,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.3,0.25
57,2022,200540239,58202840,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.25,0.25
57,2023,90607162,9196400,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.25,0.25
57,2024,103125110,23955615,"Washington, Ryan and Cummings",Retail,MSME,Region VI,2012,Income Tax Holiday,2.0,14402254.0,0.25,0.25
58,2018,10225455,2029923,"Johnston, Sanchez and Kennedy",Education,MSME,Region VI,2013,Special Corporate Income Tax,6.0,6319029.0,0.3,0.3
58,2019,295362419,83950663,"Johnston, Sanchez and Kennedy",Education,MSME,Region VI,2013,Special Corporate Income Tax,6.0,6319029.0,0.3,0.3
58,2020,489425785,118154698,"Johnston, Sanchez and Kennedy",Education,MSME,Region VI,2013,Special Corporate Income Tax,6.0,6319029.0,0.3,0.3
